,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score
89,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control,,"('rtable_description', 'rtable_price')","[nan, nan]","['sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control', nan]",0.875321127474308,0.12467887252569199
90,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control,,"('rtable_name', 'rtable_description', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan, nan]","['sony turntable pslx350h', 'sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control', nan]",0.9445021264255047,0.055497873574495316
91,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name',)",['maytag 2.0 cu . ft. over-the-range microwave oven'],['sony turntable pslx350h'],0.9446719735860825,0.05532802641391754
92,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_description',)",[nan],['moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control'],0.8920603916049004,0.10793960839509964
93,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,,,"('rtable_price',)",[nan],[nan],0.8578548580408096,0.14214514195919037
94,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_name', 'rtable_description')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan]","['sony turntable pslx350h', 'moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control']",0.9476128928363323,0.05238710716366768
95,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan]","['sony turntable pslx350h', nan]",0.9446699284017086,0.0553300715982914
96,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_description', 'rtable_price')","[nan, nan]","['moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control', nan]",0.8919236063957214,0.10807639360427856
97,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_name', 'rtable_description', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan, nan]","['sony turntable pslx350h', 'moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control', nan]",0.9476326368749142,0.05236736312508583
98,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name',)",['maytag 2.0 cu . ft. over-the-range microwave oven'],['sony turntable pslx350h'],0.9446725286543369,0.05532747134566307
99,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied,,"('rtable_description',)",[nan],['sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied'],0.8759870082139969,0.12401299178600311
100,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,,,"('rtable_price',)",[nan],[nan],0.8578606992959976,0.14213930070400238
101,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied,,"('rtable_name', 'rtable_description')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan]","['sony turntable pslx350h', 'sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied']",0.9445940777659416,0.05540592223405838
102,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan]","['sony turntable pslx350h', nan]",0.9446725286543369,0.05532747134566307
103,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied,,"('rtable_description', 'rtable_price')","[nan, nan]","['sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied', nan]",0.8759870082139969,0.12401299178600311
104,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied,,"('rtable_name', 'rtable_description', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan, nan]","['sony turntable pslx350h', 'sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied', nan]",0.9445940777659416,0.05540592223405838
105,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name',)",['maytag 2.0 cu . ft. over-the-range microwave oven'],['sony turntable pslx350h'],0.9446725286543369,0.05532747134566307
106,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_description',)",[nan],['magnet phono cartridge bonded diamond stylus static balance tonearm pitch control'],0.8946275562047958,0.10537244379520416
107,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,,,"('rtable_price',)",[nan],[nan],0.8578606992959976,0.14213930070400238
108,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_name', 'rtable_description')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan]","['sony turntable pslx350h', 'magnet phono cartridge bonded diamond stylus static balance tonearm pitch control']",0.948346447199583,0.051653552800416946
109,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan]","['sony turntable pslx350h', nan]",0.9446679912507534,0.0553320087492466
110,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_description', 'rtable_price')","[nan, nan]","['magnet phono cartridge bonded diamond stylus static balance tonearm pitch control', nan]",0.8949315324425697,0.10506846755743027
111,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_name', 'rtable_description', 'rtable_price')","['maytag 2.0 cu . ft. over-the-range microwave oven', nan, nan]","['sony turntable pslx350h', 'magnet phono cartridge bonded diamond stylus static balance tonearm pitch control', nan]",0.948346447199583,0.051653552800416946
112,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,sony turntable pslx350h,,,"('rtable_name',)",['maytag 2.0 cu . ft. over-the-range microwave oven'],['sony turntable pslx350h'],0.9446729086339474,0.05532709136605263
113,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,maytag 2.0 cu . ft. over-the-range microwave oven,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied moving,,"('rtable_description',)",[nan],['sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied moving'],0.8758884817361832,0.12411151826381683
