,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
436,Crack-of-Noon,The Beer 'd Brewing Co. .,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Crack-of-Noon', ""The Beer 'd Brewing Co. ."", 'American Amber / Red Ale']",0.4867486357688904,0.5132513642311096,3
183,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Odell Gramps,Odell Brewing Company,Sweet Stout,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Odell Gramps', 'Odell Brewing Company', 'Sweet Stout']",0.46082520484924316,0.5391747951507568,3
165,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdland Kewlerskald,Birdland Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Birdland Kewlerskald', 'Birdland Brewing Company', 'Amber Ale']",0.4893144965171814,0.5106855034828186,3
161,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bricktown Remington Red,Genesee Brewing Company &#40; North American Breweries &#41;,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Bricktown Remington Red', 'Irish Ale', '-']",0.49771636724472046,0.5022836327552795,3
177,Flashwood,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Flashwood', 'Brasserie Artisanale Le Saint Graal', 'American Amber / Red Ale']",0.42350172996520996,0.57649827003479,3
170,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,7 Barrios Amber,Cerveceria Lesnez,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['7 Barrios Amber', 'Cerveceria Lesnez', '5.10 %']",0.23752635717391968,0.7624736428260803,3
179,Flashwood,Fat Bottom Brewing,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Flashwood', 'American Amber / Red Ale', '5.50 %']",0.49857771396636963,0.5014222860336304,3
166,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdland Kewlerskald,Birdland Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Birdland Kewlerskald', 'Birdland Brewing Company', '6 %']",0.4288954734802246,0.5711045265197754,3
171,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,7 Barrios Amber,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['7 Barrios Amber', 'Amber Ale', '5.10 %']",0.3064156770706177,0.6935843229293823,3
167,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdland Kewlerskald,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Birdland Kewlerskald', 'Amber Ale', '6 %']",0.48773592710494995,0.51226407289505,3
178,Flashwood,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Flashwood', 'Brasserie Artisanale Le Saint Graal', '5.50 %']",0.4591318368911743,0.5408681631088257,3
278,Velduil,Brouwerij het Uiltje,American Amber / Red Ale,4.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Velduil', 'Brouwerij het Uiltje', 'American Amber / Red Ale', '4.50 %']",0.42911869287490845,0.5708813071250916,4
30,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Georgia Tea Party,Eagle Creek Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Georgia Tea Party', 'Eagle Creek Brewing Company', 'Amber Ale', '-']",0.44543904066085815,0.5545609593391418,4
34,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,DuClaw Misfit Red,DuClaw Brewing Company,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['DuClaw Misfit Red', 'DuClaw Brewing Company', 'Amber Ale', '5.10 %']",0.29220956563949585,0.7077904343605042,4
26,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['R.I.P.A.H', 'Black Bear Brewery', 'American Amber / Red Ale', '6.40 %']",0.3596072793006897,0.6403927206993103,4
236,Julesnadder,NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S,American Amber / Red Ale,4.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Julesnadder', 'NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S', 'American Amber / Red Ale', '4.50 %']",0.44026654958724976,0.5597334504127502,4
405,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Zeroday Critical Condition,Zeroday Brewing Company,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Zeroday Critical Condition', 'Zeroday Brewing Company', 'American Strong Ale', '-']",0.3955034613609314,0.6044965386390686,4
141,Galarneau,Gambrinus,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Galarneau', 'Gambrinus', 'American Amber / Red Ale', '5.00 %']",0.4507073163986206,0.5492926836013794,4
38,Phantasm,Ale Asylum,American Amber / Red Ale,7.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Phantasm', 'Ale Asylum', 'American Amber / Red Ale', '7.80 %']",0.4834691882133484,0.5165308117866516,4
321,Jaapie,Kaapse Brouwers,American Amber / Red Ale,9.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Jaapie', 'Kaapse Brouwers', 'American Amber / Red Ale', '9.40 %']",0.4276916980743408,0.5723083019256592,4
408,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Legenda Pony,Legenda SÃ ¶ rf &#337; zde,Golden Ale/Blond Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Legenda Pony', 'Legenda SÃ ¶ rf &#337; zde', 'Golden Ale/Blond Ale', '4.50 %']",0.4442402124404907,0.5557597875595093,4
244,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,3Cross Kannibaal,3Cross Brewing Company,Amber Ale,7.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['3Cross Kannibaal', '3Cross Brewing Company', 'Amber Ale', '7.50 %']",0.40244245529174805,0.597557544708252,4
151,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Pikkupomo', 'Ruosniemen Panimo', 'American Amber / Red Ale', '6.00 %']",0.4148706793785095,0.5851293206214905,4
325,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,21st Amendment Red Dwarf,21st Amendment Brewery,Amber Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['21st Amendment Red Dwarf', '21st Amendment Brewery', 'Amber Ale', '7.10 %']",0.3076237440109253,0.6923762559890747,4
267,BFH,Climbing Bines Hop Farm,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['BFH', 'Climbing Bines Hop Farm', 'American Amber / Red Ale', '5.50 %']",0.41052842140197754,0.5894715785980225,4
2,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Peter Bs Dr. Strangelove,Peter Bs Brewpub,India Pale Ale &#40; IPA &#41;,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Peter Bs Dr. Strangelove', 'Peter Bs Brewpub', 'India Pale Ale &#40; IPA &#41;', '6.10 %']",0.4341840147972107,0.5658159852027893,4
432,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Abbeydale Moonshine,Abbeydale,Golden Ale/Blond Ale,4.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Abbeydale Moonshine', 'Abbeydale', 'Golden Ale/Blond Ale', '4.30 %']",0.397710919380188,0.602289080619812,4
257,CascaZilla,Ithaca Beer Company,American Amber / Red Ale,7.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['CascaZilla', 'Ithaca Beer Company', 'American Amber / Red Ale', '7.00 %']",0.4935610890388489,0.5064389109611511,4
6,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Baeltane Farmer_s Flock,Baeltane Brewing,Saison,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Baeltane Farmer_s Flock', 'Baeltane Brewing', 'Saison', '5.10 %']",0.20500528812408447,0.7949947118759155,4
428,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Broken Tooth Something Red,Broken Tooth Brewing Company,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Broken Tooth Something Red', 'Broken Tooth Brewing Company', 'Amber Ale', '6.10 %']",0.3710702061653137,0.6289297938346863,4
270,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Liberty Yakima Scarlet,Liberty Brewing Co,American Strong Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Liberty Yakima Scarlet', 'Liberty Brewing Co', 'American Strong Ale', '6.90 %']",0.47027522325515747,0.5297247767448425,4
416,Thetis,Nibe Bryghus,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Thetis', 'Nibe Bryghus', 'American Amber / Red Ale', '6.00 %']",0.4753180146217346,0.5246819853782654,4
252,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Kaapse Brouwers Jaapie,Brouwerij de Molen,American Strong Ale,10.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Kaapse Brouwers Jaapie', 'Brouwerij de Molen', 'American Strong Ale', '10.10 %']",0.3758314847946167,0.6241685152053833,4
424,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Elkhead Extra,Elkhead Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Elkhead Extra', 'Elkhead Brewing Company', 'Amber Ale', '6.50 %']",0.40509623289108276,0.5949037671089172,4
14,Bloodhound,ParrotDog,American Amber / Red Ale,6.30 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Bloodhound', 'ParrotDog', 'American Amber / Red Ale', '6.30 %']",0.48330962657928467,0.5166903734207153,4
333,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Coaticook La Maplehurst,Microbrasserie Coaticook,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Coaticook La Maplehurst', 'Microbrasserie Coaticook', 'Amber Ale', '-']",0.4157317876815796,0.5842682123184204,4
16,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birrificio Rurale Reset,Birrificio Rurale,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Birrificio Rurale Reset', 'Birrificio Rurale', 'Amber Ale', '5.60 %']",0.4905272126197815,0.5094727873802185,4
248,1881 Sacramento,Ruhstaller,American Amber / Red Ale,5.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['1881 Sacramento', 'Ruhstaller', 'American Amber / Red Ale', '5.60 %']",0.4246003031730652,0.5753996968269348,4
18,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,HOPe Bohemic,La Vella Caravana,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['HOPe Bohemic', 'La Vella Caravana', 'Amber Ale', '6 %']",0.46147000789642334,0.5385299921035767,4
341,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Okkara Rinkusteinur,Okkara,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Okkara Rinkusteinur', 'Okkara', 'Amber Ale', '5.80 %']",0.2275370955467224,0.7724629044532776,4
162,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bricktown Remington Red,Bricktown Brewery,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Bricktown Remington Red', 'Bricktown Brewery', 'Irish Ale', '-']",0.42042040824890137,0.5795795917510986,4
400,Chat-Malo,Brasserie Britt de Bretagne,American Amber / Red Ale,5.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Chat-Malo', 'Brasserie Britt de Bretagne', 'American Amber / Red Ale', '5.40 %']",0.4640573263168335,0.5359426736831665,4
113,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Roulier Lamarieuse,Brasserie de Roulier,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Roulier Lamarieuse', 'Brasserie de Roulier', 'Amber Ale', '5.40 %']",0.43621957302093506,0.5637804269790649,4
168,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdland Kewlerskald,Birdland Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Birdland Kewlerskald', 'Birdland Brewing Company', 'Amber Ale', '6 %']",0.4288954734802246,0.5711045265197754,4
375,Rexx,Clown Shoes,American Amber / Red Ale,12.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Rexx', 'Clown Shoes', 'American Amber / Red Ale', '12.00 %']",0.3811578154563904,0.6188421845436096,4
127,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Chiniquy', 'Brasserie Artisanale Albion', 'American Amber / Red Ale', '4.00 %']",0.3392047882080078,0.6607952117919922,4
315,X_biga,Cerveza Tyris,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['X_biga', 'Cerveza Tyris', 'American Amber / Red Ale', '5.00 %']",0.4093014597892761,0.5906985402107239,4
194,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdsview Scraps,Birdsview Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Birdsview Scraps', 'Birdsview Brewing Company', 'Amber Ale', '6 %']",0.366568922996521,0.633431077003479,4
96,May-Bee,Dorset Brewing Company,American Amber / Red Ale,4.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['May-Bee', 'Dorset Brewing Company', 'American Amber / Red Ale', '4.80 %']",0.4906109571456909,0.5093890428543091,4
353,Rye-Zen-Shine,Iron Hill Brewery & Restaurant,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Rye-Zen-Shine', 'Iron Hill Brewery & Restaurant', 'American Amber / Red Ale', '6.00 %']",0.46060508489608765,0.5393949151039124,4
79,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dugges Juldricka,Dugges Ale & Porterbryggeri,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Dugges Juldricka', 'Dugges Ale & Porterbryggeri', 'Amber Ale', '4 %']",0.3220446705818176,0.6779553294181824,4
367,Serenity,Crabtree Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Serenity', 'Crabtree Brewing Company', 'American Amber / Red Ale', '6.10 %']",0.48562121391296387,0.5143787860870361,4
106,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Telegraph Obscura Aurantium,Telegraph Brewing Company,Barley Wine,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Telegraph Obscura Aurantium', 'Telegraph Brewing Company', 'Barley Wine', '10 %']",0.3191109299659729,0.6808890700340271,4
186,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Odell Gramps,Odell Brewing Company,Sweet Stout,6.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Odell Gramps', 'Odell Brewing Company', 'Sweet Stout', '6.40 %']",0.3720068335533142,0.6279931664466858,4
109,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Backyard January S_Ale,Backyard,Golden Ale/Blond Ale,4.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Backyard January S_Ale', 'Backyard', 'Golden Ale/Blond Ale', '4.20 %']",0.4563683867454529,0.5436316132545471,4
119,Etna,Birravino,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Etna', 'Birravino', 'American Amber / Red Ale', '5.00 %']",0.47520697116851807,0.5247930288314819,4
180,Flashwood,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Flashwood', 'Brasserie Artisanale Le Saint Graal', 'American Amber / Red Ale', '5.50 %']",0.4591318368911743,0.5408681631088257,4
