,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
28,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22101,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics -,,,,,"-{'27557', 'general', '6426.99'}",rtable_title,7,0@2020#1@22101,0.0014729643
29,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22102,da-lite 27557 6426.99,,,,,"-{'-', 'projection', 'rear', 'format', 'da-plex', 'x', 'electronics', 'av', '96', 'general', 'deluxe', 'screen'}",rtable_title,7,0@2020#1@22102,0.24908377
30,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22103,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general,,,,,"-{'27557', '6426.99'}",rtable_title,7,0@2020#1@22103,0.0016689411
31,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22104,27557 6426.99,,,,,"-{'-', 'projection', 'rear', 'format', 'da-plex', 'x', 'electronics', 'av', '96', 'da-lite', 'general', 'deluxe', 'screen'}",rtable_title,7,0@2020#1@22104,0.2490838
32,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22105,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite,,,,,"-{'27557', '6426.99'}",rtable_title,7,0@2020#1@22105,0.0016689411
33,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22106,6426.99,,,,,"-{'-', '27557', 'projection', 'rear', 'format', 'da-plex', 'x', 'electronics', 'av', '96', 'da-lite', 'general', 'deluxe', 'screen'}",rtable_title,7,0@2020#1@22106,0.24908376
34,2020,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,22107,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557,,,,,-{'6426.99'},rtable_title,7,0@2020#1@22107,0.0016689411
0,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,,,,0@18153#1@18153,0.0008686503
1,2554,27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,-{'da-lite'},ltable_title,1,0@2554#1@18153,0.0008686503
2,2555,da-lite,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'format', 'da-glas', 'deluxe', '27651', 'x', 'av', '96', 'rear', 'screen'}",ltable_title,1,0@2555#1@18153,0.03952529
3,2556,da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'da-lite', '27651'}",ltable_title,1,0@2556#1@18153,0.0008686503
4,2557,da-lite 27651,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'format', 'da-glas', 'deluxe', 'x', 'av', '96', 'rear', 'screen'}",ltable_title,1,0@2557#1@18153,0.03952529
5,2558,deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'da-lite', 'da-glas', '27651'}",ltable_title,1,0@2558#1@18153,0.0008686503
6,2559,da-lite 27651 da-glas,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'format', 'deluxe', 'x', 'av', '96', 'rear', 'screen'}",ltable_title,1,0@2559#1@18153,0.03952529
7,2560,rear projection screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'da-glas', '27651', 'da-lite', 'deluxe'}",ltable_title,1,0@2560#1@18153,0.0008090734
8,2561,da-lite 27651 da-glas deluxe,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'format', 'x', 'av', '96', 'rear', 'screen'}",ltable_title,1,0@2561#1@18153,0.032048207
9,2562,projection screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'da-glas', 'deluxe', '27651', 'da-lite', 'rear'}",ltable_title,1,0@2562#1@18153,0.0006790943
10,2563,da-lite 27651 da-glas deluxe rear,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'format', 'x', 'av', '96', 'screen'}",ltable_title,1,0@2563#1@18153,0.014199988
11,2564,screen - 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'projection', 'da-glas', 'deluxe', '27651', 'da-lite', 'rear'}",ltable_title,1,0@2564#1@18153,0.0014233197
12,2565,da-lite 27651 da-glas deluxe rear projection,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'format', 'x', 'av', '96', 'screen'}",ltable_title,1,0@2565#1@18153,0.0038447639
13,2566,- 96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'projection', 'da-glas', 'deluxe', '27651', 'da-lite', 'rear', 'screen'}",ltable_title,1,0@2566#1@18153,0.0038811644
14,2567,da-lite 27651 da-glas deluxe rear projection screen,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'format', 'x', 'av', '96'}",ltable_title,1,0@2567#1@18153,0.0018385323
15,2568,96 x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'da-glas', 'deluxe', '27651', 'da-lite', 'rear', 'screen'}",ltable_title,1,0@2568#1@18153,0.005672546
16,2569,da-lite 27651 da-glas deluxe rear projection screen -,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'format', 'x', 'av', '96'}",ltable_title,1,0@2569#1@18153,0.0013090619
17,2570,x 96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'da-glas', 'deluxe', '27651', 'da-lite', 'rear', 'screen'}",ltable_title,1,0@2570#1@18153,0.0061194655
18,2571,da-lite 27651 da-glas deluxe rear projection screen - 96,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'format', 'x', 'av'}",ltable_title,1,0@2571#1@18153,0.001215949
19,2572,96 av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'da-glas', 'deluxe', '27651', 'x', 'da-lite', 'rear', 'screen'}",ltable_title,1,0@2572#1@18153,0.019151153
20,2573,da-lite 27651 da-glas deluxe rear projection screen - 96 x,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'format', 'av'}",ltable_title,1,0@2573#1@18153,0.00081443996
21,2574,av format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'da-glas', 'deluxe', '27651', 'x', '96', 'da-lite', 'rear', 'screen'}",ltable_title,1,0@2574#1@18153,0.022283193
22,2575,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'format', 'av'}",ltable_title,1,0@2575#1@18153,0.00087123655
23,2576,format,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"-{'-', 'projection', 'da-glas', 'deluxe', '27651', 'x', 'av', '96', 'da-lite', 'rear', 'screen'}",ltable_title,1,0@2576#1@18153,0.02350049
24,2577,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av,projection screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,-{'format'},ltable_title,1,0@2577#1@18153,0.00091859174
25,2578,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,screens,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,-{'projection'},ltable_category,2,0@2578#1@18153,0.0010767535
26,2579,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection,da-lite,,,18153,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,-{'screens'},ltable_category,2,0@2579#1@18153,0.00086800085
,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
0,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,,,,0@1534#1@1534,0.037807126
1,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22074,ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,-{'griffin'},rtable_title,7,0@1534#1@22074,0.040348414
2,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22075,griffin,mp3 accessories,,gb01959,17.13,"-{'clear', '4g', 'touch', 'ipod', 'case', 'pink', 'arkon', 'formfit'}",rtable_title,7,0@1534#1@22075,0.11472714
3,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22076,touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', 'ipod'}",rtable_title,7,0@1534#1@22076,0.059572075
4,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22077,griffin ipod,mp3 accessories,,gb01959,17.13,"-{'clear', '4g', 'touch', 'case', 'pink', 'arkon', 'formfit'}",rtable_title,7,0@1534#1@22077,0.06954238
5,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22078,4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', 'touch', 'ipod'}",rtable_title,7,0@1534#1@22078,0.08625923
6,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22079,griffin ipod touch,mp3 accessories,,gb01959,17.13,"-{'clear', '4g', 'case', 'pink', 'arkon', 'formfit'}",rtable_title,7,0@1534#1@22079,0.060263526
7,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22080,formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', '4g', 'touch', 'ipod'}",rtable_title,7,0@1534#1@22080,0.07976538
8,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22081,griffin ipod touch 4g,mp3 accessories,,gb01959,17.13,"-{'clear', 'case', 'pink', 'arkon', 'formfit'}",rtable_title,7,0@1534#1@22081,0.05293375
9,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22082,case pink clear arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', '4g', 'touch', 'ipod', 'formfit'}",rtable_title,7,0@1534#1@22082,0.07976538
10,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22083,griffin ipod touch 4g formfit,mp3 accessories,,gb01959,17.13,"-{'clear', 'case', 'pink', 'arkon'}",rtable_title,7,0@1534#1@22083,0.05293375
11,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22084,pink clear arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', '4g', 'touch', 'ipod', 'case', 'formfit'}",rtable_title,7,0@1534#1@22084,0.11625931
12,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22085,griffin ipod touch 4g formfit case,mp3 accessories,,gb01959,17.13,"-{'clear', 'pink', 'arkon'}",rtable_title,7,0@1534#1@22085,0.04742714
13,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22086,clear arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', '4g', 'touch', 'ipod', 'case', 'pink', 'formfit'}",rtable_title,7,0@1534#1@22086,0.09088964
14,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22087,griffin ipod touch 4g formfit case pink,mp3 accessories,,gb01959,17.13,"-{'clear', 'arkon'}",rtable_title,7,0@1534#1@22087,0.036725327
15,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22088,arkon,mp3 accessories,,gb01959,17.13,"-{'griffin', 'clear', '4g', 'touch', 'ipod', 'case', 'pink', 'formfit'}",rtable_title,7,0@1534#1@22088,0.090285614
16,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22089,griffin ipod touch 4g formfit case pink clear,mp3 accessories,,gb01959,17.13,-{'arkon'},rtable_title,7,0@1534#1@22089,0.033380125
17,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22090,griffin ipod touch 4g formfit case pink clear arkon,accessories,,gb01959,17.13,-{'mp3'},rtable_category,8,0@1534#1@22090,0.04882049
18,1534,griffin ipod touch 4g formfit case pink clear arkon,mp3 accessories,,gb01959,17.13,22091,griffin ipod touch 4g formfit case pink clear arkon,mp3,,gb01959,17.13,-{'accessories'},rtable_category,8,0@1534#1@22091,0.032589827
0,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,,,,0@1090#1@1090,0.055707883
1,2554,technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,+set(),ltable_title,1,0@2554#1@1090,0.039230652
2,2555,griffin,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'7.53', 'clear', '4g', 'touch', 'ipod', 'pink', 'for', 'technology', 'formfit'}",ltable_title,1,0@2555#1@1090,0.07892757
3,2556,formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,+set(),ltable_title,1,0@2556#1@1090,0.03510262
4,2557,griffin technology,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'7.53', 'clear', '4g', 'touch', 'ipod', 'pink', 'for', 'formfit'}",ltable_title,1,0@2557#1@1090,0.09106617
5,2558,for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,-{'formfit'},ltable_title,1,0@2558#1@1090,0.03510262
6,2559,griffin technology formfit,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'7.53', 'clear', '4g', 'touch', 'ipod', 'pink', 'for'}",ltable_title,1,0@2559#1@1090,0.09106617
7,2560,ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'for', 'formfit'}",ltable_title,1,0@2560#1@1090,0.049395192
8,2561,griffin technology formfit for,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'7.53', 'clear', '4g', 'touch', 'ipod', 'pink'}",ltable_title,1,0@2561#1@1090,0.072240315
9,2562,touch 4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'ipod', 'for', 'formfit'}",ltable_title,1,0@2562#1@1090,0.050450902
10,2563,griffin technology formfit for ipod,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'7.53', 'clear', '4g', 'touch', 'pink'}",ltable_title,1,0@2563#1@1090,0.05288746
11,2564,4g pink clear griffin technology 7.53,cases,,gb01959,,1090,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cases,,gb01959,,"-{'touch', 'ipod', 'for', 'formfit'}",ltable_title,1,0@2564#1@1090,0.06693337
